LocalRep,GlobalIdx,Prob,spring_day,spring_night,summer_day,summer_night,fall_day,fall_night,winter_day,winter_night
112,2363,0.0044200579180003,13.416192307692308,1.633923076923077,48.92884615384616,12.813307692307692,84.17411538461538,0.0,11.901153846153846,0.0
113,1419,0.004724889498552,45.562,3.345269230769231,95.76473076923077,12.813307692307692,37.07507692307693,0.0,110.0,0.0
114,5365,0.0036579789666209,107.9886923076923,3.345269230769231,28.73919230769231,0.0,84.17411538461538,0.0,26.293384615384618,0.0
115,2048,0.0041152263374485,45.562,0.0,95.76473076923077,0.0,84.17411538461538,0.0,11.901153846153846,0.0
116,3888,0.0044200579180003,13.416192307692308,0.0,28.73919230769231,0.0,84.17411538461538,0.0,26.293384615384618,0.0
117,6207,0.0038103947568968,107.9886923076923,0.0,28.73919230769231,0.0,37.07507692307693,0.0,110.0,0.0
118,6490,0.0039628105471726,107.9886923076923,0.0,95.76473076923077,12.813307692307692,84.17411538461538,0.0,26.293384615384618,0.0
119,67,0.0044200579180003,45.562,1.633923076923077,48.92884615384616,0.0,19.18019230769231,0.0,11.901153846153846,0.0
120,827,0.0044200579180003,45.562,3.345269230769231,48.92884615384616,0.0,84.17411538461538,0.0,110.0,0.0
121,4807,0.0041152263374485,107.9886923076923,1.633923076923077,28.73919230769231,12.813307692307692,37.07507692307693,0.0,26.293384615384618,0.0
122,5222,0.0044200579180003,107.9886923076923,3.345269230769231,48.92884615384616,0.0,37.07507692307693,0.0,26.293384615384618,0.0
123,4751,0.0039628105471726,107.9886923076923,1.633923076923077,28.73919230769231,0.0,37.07507692307693,0.0,110.0,0.0
124,4690,0.0044200579180003,107.9886923076923,1.633923076923077,28.73919230769231,0.0,19.18019230769231,0.0,26.293384615384618,0.0
125,631,0.0041152263374485,45.562,1.633923076923077,95.76473076923077,0.0,19.18019230769231,0.0,26.293384615384618,0.0
126,1031,0.0036579789666209,45.562,3.345269230769231,28.73919230769231,0.0,19.18019230769231,0.0,11.901153846153846,0.0
127,1909,0.0044200579180003,45.562,0.0,28.73919230769231,12.813307692307692,37.07507692307693,0.0,26.293384615384618,0.0
128,412,0.0036579789666209,45.562,1.633923076923077,28.73919230769231,12.813307692307692,84.17411538461538,0.0,110.0,0.0
129,5958,0.0042676421277244,107.9886923076923,0.0,48.92884615384616,0.0,37.07507692307693,0.0,26.293384615384618,0.0
130,2420,0.0041152263374485,13.416192307692308,1.633923076923077,48.92884615384616,12.813307692307692,19.18019230769231,0.0,110.0,0.0
131,4110,0.0042676421277244,13.416192307692308,0.0,28.73919230769231,12.813307692307692,19.18019230769231,0.0,110.0,0.0
